FIPS,County,Latitutde ,Longitude ,Home Price,Mortgage,Salary,Affordability Index
21033,"Caldwell County,  Kentucky",37.1651,-87.8705,"$108,273 ",$602 ,"$62,770 ",8.7
21031,"Butler County,  Kentucky",37.1976,-86.6579,"$113,446 ",$630 ,"$62,770 ",8.3
21027,"Breckinridge County,  Kentucky",37.8123,-86.4205,"$126,749 ",$704 ,"$62,770 ",7.4
21025,"Breathitt County,  Kentucky",37.5153,-83.3353,"$66,516 ",$370 ,"$62,770 ",14.2
21023,"Bracken County,  Kentucky",38.7151,-84.0765,"$127,482 ",$708 ,"$62,770 ",7.4
21019,"Boyd County,  Kentucky",38.3696,-82.6985,"$128,579 ",$714 ,"$62,770 ",7.3
21013,"Bell County,  Kentucky",36.7691,-83.6441,"$73,660 ",$409 ,"$62,770 ",12.8
21011,"Bath County,  Kentucky",38.1478,-83.7763,"$110,490 ",$614 ,"$62,770 ",8.5
21007,"Ballard County,  Kentucky",37.0728,-89.0182,"$126,749 ",$704 ,"$62,770 ",7.4
21001,"Adair County,  Kentucky",37.1179,-85.3011,"$118,743 ",$660 ,"$62,770 ",7.9
20207,"Woodson County,  Kansas",37.8865,-95.7388,"$87,470 ",$486 ,"$66,310 ",11.4
20205,"Wilson County,  Kansas",37.5659,-95.7434,"$87,351 ",$485 ,"$66,310 ",11.4
20203,"Wichita County,  Kansas",38.4844,-101.3475,"$105,653 ",$587 ,"$66,310 ",9.4
20201,"Washington County,  Kansas",39.7912,-97.0874,"$97,452 ",$541 ,"$66,310 ",10.2
20199,"Wallace County,  Kansas",38.9078,-101.7635,"$106,247 ",$590 ,"$66,310 ",9.4
20195,"Trego County,  Kansas",38.9139,-99.8731,"$118,013 ",$656 ,"$66,310 ",8.4
20191,"Sumner County,  Kansas",37.2327,-97.4761,"$110,723 ",$615 ,"$66,310 ",9.0
20189,"Stevens County,  Kansas",37.1918,-101.3117,"$136,552 ",$759 ,"$66,310 ",7.3
20187,"Stanton County,  Kansas",37.5694,-101.784,"$110,050 ",$611 ,"$66,310 ",9.0
20185,"Stafford County,  Kansas",38.0428,-98.6929,"$78,319 ",$435 ,"$66,310 ",12.7
20183,"Smith County,  Kansas",39.7851,-98.7853,"$83,429 ",$463 ,"$66,310 ",11.9
20181,"Sherman County,  Kansas",39.3527,-101.72,"$132,393 ",$736 ,"$66,310 ",7.5
20179,"Sheridan County,  Kansas",39.3517,-100.4417,"$135,364 ",$752 ,"$66,310 ",7.3
20175,"Seward County,  Kansas",37.1844,-100.8516,"$125,143 ",$695 ,"$66,310 ",7.9
20167,"Russell County,  Kansas",38.9163,-98.7621,"$111,001 ",$617 ,"$66,310 ",9.0
20165,"Rush County,  Kansas",38.5192,-99.3097,"$84,142 ",$467 ,"$66,310 ",11.8
20163,"Rooks County,  Kansas",39.3436,-99.3251,"$93,649 ",$520 ,"$66,310 ",10.6
20159,"Rice County,  Kansas",38.3404,-98.2024,"$88,777 ",$493 ,"$66,310 ",11.2
20157,"Republic County,  Kansas",39.8302,-97.6509,"$78,437 ",$436 ,"$66,310 ",12.7
20155,"Reno County,  Kansas",37.9486,-98.0871,"$120,389 ",$669 ,"$66,310 ",8.3
20153,"Rawlins County,  Kansas",39.7927,-101.0755,"$120,746 ",$671 ,"$66,310 ",8.2
20151,"Pratt County,  Kansas",37.6507,-98.74,"$109,218 ",$607 ,"$66,310 ",9.1
20147,"Phillips County,  Kansas",39.7853,-99.3468,"$94,600 ",$526 ,"$66,310 ",10.5
20145,"Pawnee County,  Kansas",38.1817,-99.2412,"$97,928 ",$544 ,"$66,310 ",10.2
20143,"Ottawa County,  Kansas",39.134,-97.6509,"$125,619 ",$698 ,"$66,310 ",7.9
20141,"Osborne County,  Kansas",39.3506,-98.7681,"$82,003 ",$456 ,"$66,310 ",12.1
20137,"Norton County,  Kansas",39.7845,-99.9037,"$98,522 ",$547 ,"$66,310 ",10.1
20135,"Ness County,  Kansas",38.4805,-99.9165,"$87,113 ",$484 ,"$66,310 ",11.4
20133,"Neosho County,  Kansas",37.5657,-95.3067,"$97,452 ",$541 ,"$66,310 ",10.2
20129,"Morton County,  Kansas",37.1923,-101.7989,"$105,177 ",$584 ,"$66,310 ",9.5
20127,"Morris County,  Kansas",38.6985,-96.6403,"$122,410 ",$680 ,"$66,310 ",8.1
20125,"Montgomery County,  Kansas",37.1913,-95.7428,"$90,559 ",$503 ,"$66,310 ",11.0
20123,"Mitchell County,  Kansas",39.3898,-98.2098,"$105,653 ",$587 ,"$66,310 ",9.4
20119,"Meade County,  Kansas",37.2402,-100.3633,"$115,041 ",$639 ,"$66,310 ",8.6
20117,"Marshall County,  Kansas",39.7854,-96.523,"$117,537 ",$653 ,"$66,310 ",8.5
20115,"Marion County,  Kansas",38.3482,-97.1048,"$107,911 ",$600 ,"$66,310 ",9.2
20111,"Lyon County,  Kansas",38.4561,-96.1521,"$126,926 ",$705 ,"$66,310 ",7.8
20109,"Logan County,  Kansas",38.9175,-101.1482,"$102,919 ",$572 ,"$66,310 ",9.7
20107,"Linn County,  Kansas",38.2138,-94.8444,"$136,515 ",$758 ,"$66,310 ",7.3
20105,"Lincoln County,  Kansas",39.0557,-98.2068,"$86,400 ",$480 ,"$66,310 ",11.5
20101,"Lane County,  Kansas",38.4745,-100.4666,"$107,911 ",$600 ,"$66,310 ",9.2
20099,"Labette County,  Kansas",37.1903,-95.2979,"$90,797 ",$504 ,"$66,310 ",11.0
20095,"Kingman County,  Kansas",37.5652,-98.1363,"$108,743 ",$604 ,"$66,310 ",9.1
20093,"Kearny County,  Kansas",38.0015,-101.3222,"$138,691 ",$771 ,"$66,310 ",7.2
20089,"Jewell County,  Kansas",39.7907,-98.2187,"$66,672 ",$370 ,"$66,310 ",14.9
20083,"Hodgeman County,  Kansas",38.1023,-99.8976,"$100,780 ",$560 ,"$66,310 ",9.9
20081,"Haskell County,  Kansas",37.5692,-100.8713,"$127,164 ",$706 ,"$66,310 ",7.8
20077,"Harper County,  Kansas",37.1909,-98.0755,"$88,301 ",$491 ,"$66,310 ",11.3
20075,"Hamilton County,  Kansas",38.0149,-101.793,"$97,215 ",$540 ,"$66,310 ",10.2
20073,"Greenwood County,  Kansas",37.889,-96.2419,"$79,269 ",$440 ,"$66,310 ",12.5
20071,"Greeley County,  Kansas",38.4836,-101.8061,"$132,155 ",$734 ,"$66,310 ",7.5
20065,"Graham County,  Kansas",39.3498,-99.883,"$86,162 ",$479 ,"$66,310 ",11.5
20063,"Gove County,  Kansas",38.9015,-100.4835,"$106,485 ",$592 ,"$66,310 ",9.3
20057,"Ford County,  Kansas",37.6805,-99.8868,"$133,700 ",$743 ,"$66,310 ",7.4
20053,"Ellsworth County,  Kansas",38.6895,-98.2026,"$118,131 ",$656 ,"$66,310 ",8.4
20049,"Elk County,  Kansas",37.4531,-96.2441,"$65,008 ",$361 ,"$66,310 ",15.3
20047,"Edwards County,  Kansas",37.9097,-99.2959,"$72,971 ",$405 ,"$66,310 ",13.6
20043,"Doniphan County,  Kansas",39.8103,-95.108,"$120,671 ",$670 ,"$66,310 ",8.2
20041,"Dickinson County,  Kansas",38.8729,-97.1495,"$136,315 ",$757 ,"$66,310 ",7.3
20039,"Decatur County,  Kansas",39.7845,-100.4603,"$80,695 ",$448 ,"$66,310 ",12.3
20037,"Crawford County,  Kansas",37.5054,-94.8526,"$111,595 ",$620 ,"$66,310 ",8.9
20035,"Cowley County,  Kansas",37.2332,-96.8375,"$105,772 ",$588 ,"$66,310 ",9.4
20033,"Comanche County,  Kansas",37.1882,-99.2727,"$83,548 ",$464 ,"$66,310 ",11.9
20031,"Coffey County,  Kansas",38.2295,-95.7381,"$141,544 ",$786 ,"$66,310 ",7.0
20029,"Cloud County,  Kansas",39.469,-97.6492,"$90,084 ",$500 ,"$66,310 ",11.0
20027,"Clay County,  Kansas",39.35,-97.1652,"$116,468 ",$647 ,"$66,310 ",8.5
20025,"Clark County,  Kansas",37.2305,-99.8179,"$90,203 ",$501 ,"$66,310 ",11.0
20023,"Cheyenne County,  Kansas",39.7879,-101.7307,"$93,531 ",$520 ,"$66,310 ",10.6
20021,"Cherokee County,  Kansas",37.1699,-94.8463,"$98,047 ",$545 ,"$66,310 ",10.1
20019,"Chautauqua County,  Kansas",37.1503,-96.2448,"$58,828 ",$327 ,"$66,310 ",16.9
20017,"Chase County,  Kansas",38.3061,-96.5966,"$123,123 ",$684 ,"$66,310 ",8.1
20013,"Brown County,  Kansas",39.8201,-95.5642,"$105,177 ",$584 ,"$66,310 ",9.5
20011,"Bourbon County,  Kansas",37.8543,-94.8482,"$98,284 ",$546 ,"$66,310 ",10.1
20009,"Barton County,  Kansas",38.4839,-98.7568,"$110,882 ",$616 ,"$66,310 ",9.0
20007,"Barber County,  Kansas",37.2356,-98.6754,"$85,925 ",$477 ,"$66,310 ",11.6
20005,"Atchison County,  Kansas",39.5364,-95.3379,"$131,204 ",$729 ,"$66,310 ",7.6
20003,"Anderson County,  Kansas",38.2169,-95.2968,"$113,734 ",$632 ,"$66,310 ",8.7
20001,"Allen County,  Kansas",37.8864,-95.2995,"$94,244 ",$524 ,"$66,310 ",10.6
19197,"Wright County,  Iowa",42.7343,-93.7351,"$100,115 ",$556 ,"$70,529 ",10.6
19195,"Worth County,  Iowa",43.3787,-93.2608,"$124,939 ",$694 ,"$70,529 ",8.5
19189,"Winnebago County,  Iowa",43.3803,-93.7342,"$111,005 ",$617 ,"$70,529 ",9.5
19187,"Webster County,  Iowa",42.4344,-94.1647,"$116,040 ",$645 ,"$70,529 ",9.1
19185,"Wayne County,  Iowa",40.7372,-93.327,"$94,963 ",$528 ,"$70,529 ",11.1
19179,"Wapello County,  Iowa",41.0308,-92.4096,"$96,134 ",$534 ,"$70,529 ",11.0
19177,"Van Buren County,  Iowa",40.7517,-91.9485,"$108,663 ",$604 ,"$70,529 ",9.7
19175,"Union County,  Iowa",41.0298,-94.2429,"$121,778 ",$677 ,"$70,529 ",8.7
19173,"Taylor County,  Iowa",40.734,-94.7,"$94,378 ",$524 ,"$70,529 ",11.2
19171,"Tama County,  Iowa",42.0847,-92.533,"$129,272 ",$718 ,"$70,529 ",8.2
19165,"Shelby County,  Iowa",41.6806,-95.3254,"$141,918 ",$788 ,"$70,529 ",7.5
19161,"Sac County,  Iowa",42.3887,-95.0899,"$112,176 ",$623 ,"$70,529 ",9.4
19159,"Ringgold County,  Iowa",40.7361,-94.2434,"$115,572 ",$642 ,"$70,529 ",9.2
19151,"Pocahontas County,  Iowa",42.7329,-94.6786,"$88,991 ",$494 ,"$70,529 ",11.9
19147,"Palo Alto County,  Iowa",43.0818,-94.6781,"$119,670 ",$665 ,"$70,529 ",8.8
19145,"Page County,  Iowa",40.7362,-95.1569,"$110,537 ",$614 ,"$70,529 ",9.6
19143,"Osceola County,  Iowa",43.3805,-95.624,"$109,717 ",$610 ,"$70,529 ",9.6
19141,"O'Brien County,  Iowa",43.0766,-95.6242,"$125,290 ",$696 ,"$70,529 ",8.4
19137,"Montgomery County,  Iowa",41.0305,-95.1562,"$100,349 ",$557 ,"$70,529 ",10.5
19135,"Monroe County,  Iowa",41.0265,-92.8691,"$117,328 ",$652 ,"$70,529 ",9.0
19133,"Monona County,  Iowa",42.0396,-95.9525,"$101,755 ",$565 ,"$70,529 ",10.4
19131,"Mitchell County,  Iowa",43.3501,-92.7891,"$139,810 ",$777 ,"$70,529 ",7.6
19127,"Marshall County,  Iowa",42.0363,-92.9991,"$124,119 ",$690 ,"$70,529 ",8.5
19123,"Mahaska County,  Iowa",41.3323,-92.6409,"$135,009 ",$750 ,"$70,529 ",7.8
19117,"Lucas County,  Iowa",41.0271,-93.3276,"$112,878 ",$627 ,"$70,529 ",9.4
19115,"Louisa County,  Iowa",41.2473,-91.2998,"$127,398 ",$708 ,"$70,529 ",8.3
19111,"Lee County,  Iowa",40.5953,-91.5386,"$110,654 ",$615 ,"$70,529 ",9.6
19109,"Kossuth County,  Iowa",43.2073,-94.2065,"$119,553 ",$664 ,"$70,529 ",8.8
19107,"Keokuk County,  Iowa",41.3368,-92.1791,"$105,853 ",$588 ,"$70,529 ",10.0
19101,"Jefferson County,  Iowa",41.036,-91.9487,"$138,522 ",$770 ,"$70,529 ",7.6
19097,"Jackson County,  Iowa",42.2091,-90.6306,"$150,114 ",$834 ,"$70,529 ",7.0
19093,"Ida County,  Iowa",42.3883,-95.4964,"$118,148 ",$656 ,"$70,529 ",9.0
19091,"Humboldt County,  Iowa",42.7806,-94.2073,"$121,543 ",$675 ,"$70,529 ",8.7
19089,"Howard County,  Iowa",43.3561,-92.3172,"$125,407 ",$697 ,"$70,529 ",8.4
19087,"Henry County,  Iowa",40.9933,-91.5447,"$135,243 ",$751 ,"$70,529 ",7.8
19083,"Hardin County,  Iowa",42.376,-93.2326,"$110,419 ",$613 ,"$70,529 ",9.6
19081,"Hancock County,  Iowa",43.0894,-93.7341,"$119,670 ",$665 ,"$70,529 ",8.8
19079,"Hamilton County,  Iowa",42.3873,-93.6974,"$124,237 ",$690 ,"$70,529 ",8.5
19073,"Greene County,  Iowa",42.0384,-94.397,"$110,888 ",$616 ,"$70,529 ",9.5
19071,"Fremont County,  Iowa",40.7414,-95.6361,"$127,984 ",$711 ,"$70,529 ",8.3
19069,"Franklin County,  Iowa",42.7302,-93.2624,"$110,185 ",$612 ,"$70,529 ",9.6
19067,"Floyd County,  Iowa",43.0597,-92.7887,"$124,354 ",$691 ,"$70,529 ",8.5
19065,"Fayette County,  Iowa",42.8639,-91.8442,"$121,895 ",$677 ,"$70,529 ",8.7
19063,"Emmet County,  Iowa",43.3757,-94.6784,"$104,565 ",$581 ,"$70,529 ",10.1
19057,"Des Moines County,  Iowa",40.885,-91.1962,"$127,047 ",$706 ,"$70,529 ",8.3
19053,"Decatur County,  Iowa",40.7401,-93.786,"$97,422 ",$541 ,"$70,529 ",10.9
19051,"Davis County,  Iowa",40.7369,-92.4085,"$134,658 ",$748 ,"$70,529 ",7.9
19047,"Crawford County,  Iowa",42.0372,-95.3818,"$109,366 ",$608 ,"$70,529 ",9.7
19045,"Clinton County,  Iowa",41.8816,-90.5324,"$138,288 ",$768 ,"$70,529 ",7.7
19039,"Clarke County,  Iowa",41.0282,-93.7857,"$129,154 ",$718 ,"$70,529 ",8.2
19037,"Chickasaw County,  Iowa",43.0488,-92.3177,"$139,459 ",$775 ,"$70,529 ",7.6
19035,"Cherokee County,  Iowa",42.742,-95.6238,"$124,939 ",$694 ,"$70,529 ",8.5
19029,"Cass County,  Iowa",41.335,-94.9277,"$119,553 ",$664 ,"$70,529 ",8.8
19025,"Calhoun County,  Iowa",42.3806,-94.6272,"$96,017 ",$533 ,"$70,529 ",11.0
19023,"Butler County,  Iowa",42.7342,-92.7904,"$136,648 ",$759 ,"$70,529 ",7.7
19021,"Buena Vista County,  Iowa",42.7359,-95.1507,"$135,360 ",$752 ,"$70,529 ",7.8
19009,"Audubon County,  Iowa",41.6815,-94.9186,"$93,090 ",$517 ,"$70,529 ",11.4
19007,"Appanoose County,  Iowa",40.743,-92.868,"$95,314 ",$530 ,"$70,529 ",11.1
19003,"Adams County,  Iowa",41.0282,-94.6995,"$102,457 ",$569 ,"$70,529 ",10.3
19001,"Adair County,  Iowa",41.3297,-94.4707,"$122,480 ",$680 ,"$70,529 ",8.6
18181,"White County,  Indiana",40.7372,-86.9234,"$141,414 ",$786 ,"$62,673 ",6.6
18177,"Wayne County,  Indiana",39.8599,-85.0169,"$127,210 ",$707 ,"$62,673 ",7.4
18175,"Washington County,  Indiana",38.6055,-86.097,"$144,037 ",$800 ,"$62,673 ",6.5
18171,"Warren County,  Indiana",40.3028,-87.3887,"$152,129 ",$845 ,"$62,673 ",6.2
18169,"Wabash County,  Indiana",40.8493,-85.7919,"$125,217 ",$696 ,"$62,673 ",7.5
18167,"Vigo County,  Indiana",39.435,-87.3855,"$139,216 ",$773 ,"$62,673 ",6.8
18165,"Vermillion County,  Indiana",39.8784,-87.4557,"$95,077 ",$528 ,"$62,673 ",9.9
18155,"Switzerland County,  Indiana",38.8084,-85.0112,"$145,027 ",$806 ,"$62,673 ",6.5
18153,"Sullivan County,  Indiana",39.0809,-87.4202,"$102,593 ",$570 ,"$62,673 ",9.2
18149,"Starke County,  Indiana",41.298,-86.6191,"$143,906 ",$799 ,"$62,673 ",6.5
18143,"Scott County,  Indiana",38.6962,-85.7482,"$128,331 ",$713 ,"$62,673 ",7.3
18139,"Rush County,  Indiana",39.6214,-85.4664,"$140,292 ",$779 ,"$62,673 ",6.7
18135,"Randolph County,  Indiana",40.1599,-85.0115,"$101,170 ",$562 ,"$62,673 ",9.3
18131,"Pulaski County,  Indiana",41.041,-86.6992,"$127,958 ",$711 ,"$62,673 ",7.3
18125,"Pike County,  Indiana",38.3898,-87.2403,"$116,370 ",$647 ,"$62,673 ",8.1
18123,"Perry County,  Indiana",38.0538,-86.6108,"$138,922 ",$772 ,"$62,673 ",6.8
18121,"Parke County,  Indiana",39.7787,-87.1924,"$110,764 ",$615 ,"$62,673 ",8.5
18117,"Orange County,  Indiana",38.5438,-86.4952,"$117,990 ",$656 ,"$62,673 ",8.0
18111,"Newton County,  Indiana",40.9788,-87.4012,"$135,689 ",$754 ,"$62,673 ",6.9
18103,"Miami County,  Indiana",40.7805,-86.0549,"$110,515 ",$614 ,"$62,673 ",8.5
18083,"Knox County,  Indiana",38.662,-87.4295,"$120,607 ",$670 ,"$62,673 ",7.8
18079,"Jennings County,  Indiana",39.0071,-85.621,"$136,804 ",$760 ,"$62,673 ",6.9
18075,"Jay County,  Indiana",40.4373,-85.0053,"$113,879 ",$633 ,"$62,673 ",8.3
18069,"Huntington County,  Indiana",40.8297,-85.4885,"$133,564 ",$742 ,"$62,673 ",7.0
18067,"Howard County,  Indiana",40.4698,-86.1192,"$131,716 ",$732 ,"$62,673 ",7.1
18065,"Henry County,  Indiana",39.9332,-85.3884,"$125,092 ",$695 ,"$62,673 ",7.5
18055,"Greene County,  Indiana",39.0348,-86.9615,"$117,539 ",$653 ,"$62,673 ",8.0
18053,"Grant County,  Indiana",40.5179,-85.655,"$125,217 ",$696 ,"$62,673 ",7.5
18049,"Fulton County,  Indiana",41.041,-86.2066,"$129,079 ",$717 ,"$62,673 ",7.3
18045,"Fountain County,  Indiana",40.1604,-87.2644,"$128,331 ",$713 ,"$62,673 ",7.3
18041,"Fayette County,  Indiana",39.6562,-85.1677,"$102,042 ",$567 ,"$62,673 ",9.2
18035,"Delaware County,  Indiana",40.2284,-85.3965,"$126,562 ",$703 ,"$62,673 ",7.4
18025,"Crawford County,  Indiana",38.2644,-86.4229,"$114,502 ",$636 ,"$62,673 ",8.2
18023,"Clinton County,  Indiana",40.3086,-86.4691,"$138,922 ",$772 ,"$62,673 ",6.8
18021,"Clay County,  Indiana",39.3825,-87.091,"$120,964 ",$672 ,"$62,673 ",7.8
18017,"Cass County,  Indiana",40.7369,-86.3737,"$111,262 ",$618 ,"$62,673 ",8.4
18009,"Blackford County,  Indiana",40.4729,-85.3261,"$87,963 ",$489 ,"$62,673 ",10.7
18007,"Benton County,  Indiana",40.6037,-87.3111,"$115,021 ",$639 ,"$62,673 ",8.2
17199,"Williamson County,  Illinois",37.7281,-88.9297,"$136,015 ",$756 ,"$61,049 ",6.7
17195,"Whiteside County,  Illinois",41.7565,-89.9385,"$122,575 ",$681 ,"$61,049 ",7.5
17193,"White County,  Illinois",38.0724,-88.1691,"$82,138 ",$456 ,"$61,049 ",11.1
17191,"Wayne County,  Illinois",38.4333,-88.4237,"$99,255 ",$551 ,"$61,049 ",9.2
17189,"Washington County,  Illinois",38.3664,-89.4248,"$130,386 ",$724 ,"$61,049 ",7.0
17187,"Warren County,  Illinois",40.8489,-90.6152,"$96,383 ",$535 ,"$61,049 ",9.5
17185,"Wabash County,  Illinois",38.4039,-87.8596,"$95,119 ",$528 ,"$61,049 ",9.6
17183,"Vermilion County,  Illinois",40.1783,-87.7363,"$94,369 ",$524 ,"$61,049 ",9.7
17181,"Union County,  Illinois",37.4654,-89.2571,"$126,251 ",$701 ,"$61,049 ",7.3
17177,"Stephenson County,  Illinois",42.3498,-89.6607,"$112,351 ",$624 ,"$61,049 ",8.2
17175,"Stark County,  Illinois",41.0982,-89.8116,"$98,835 ",$549 ,"$61,049 ",9.3
17173,"Shelby County,  Illinois",39.4274,-88.7479,"$110,857 ",$616 ,"$61,049 ",8.3
17171,"Scott County,  Illinois",39.655,-90.4782,"$102,471 ",$569 ,"$61,049 ",8.9
17169,"Schuyler County,  Illinois",40.1317,-90.6279,"$99,484 ",$553 ,"$61,049 ",9.2
17165,"Saline County,  Illinois",37.754,-88.5405,"$84,780 ",$471 ,"$61,049 ",10.8
17159,"Richland County,  Illinois",38.7098,-88.0966,"$102,931 ",$572 ,"$61,049 ",8.9
17157,"Randolph County,  Illinois",38.0133,-89.8253,"$126,595 ",$703 ,"$61,049 ",7.2
17153,"Pulaski County,  Illinois",37.2017,-89.1515,"$70,420 ",$391 ,"$61,049 ",13.0
17151,"Pope County,  Illinois",37.3341,-88.5987,"$106,836 ",$594 ,"$61,049 ",8.6
17149,"Pike County,  Illinois",39.6204,-90.9168,"$98,106 ",$545 ,"$61,049 ",9.3
17145,"Perry County,  Illinois",38.0848,-89.356,"$99,369 ",$552 ,"$61,049 ",9.2
17143,"Peoria County,  Illinois",40.7421,-89.7691,"$148,196 ",$823 ,"$61,049 ",6.2
17139,"Moultrie County,  Illinois",39.6126,-88.6408,"$123,379 ",$685 ,"$61,049 ",7.4
17137,"Morgan County,  Illinois",39.7065,-90.1763,"$126,481 ",$703 ,"$61,049 ",7.2
17135,"Montgomery County,  Illinois",39.2602,-89.4209,"$96,612 ",$537 ,"$61,049 ",9.5
17131,"Mercer County,  Illinois",41.1981,-90.7508,"$124,135 ",$690 ,"$61,049 ",7.4
17127,"Massac County,  Illinois",37.2023,-88.6978,"$96,038 ",$534 ,"$61,049 ",9.5
17125,"Mason County,  Illinois",40.2453,-89.8583,"$95,349 ",$530 ,"$61,049 ",9.6
17123,"Marshall County,  Illinois",41.0318,-89.3429,"$118,218 ",$657 ,"$61,049 ",7.7
17121,"Marion County,  Illinois",38.6548,-88.9187,"$89,490 ",$497 ,"$61,049 ",10.2
17117,"Macoupin County,  Illinois",39.2597,-89.9251,"$118,411 ",$658 ,"$61,049 ",7.7
17115,"Macon County,  Illinois",39.8618,-88.9818,"$119,984 ",$667 ,"$61,049 ",7.6
17109,"McDonough County,  Illinois",40.4649,-90.6775,"$105,458 ",$586 ,"$61,049 ",8.7
17107,"Logan County,  Illinois",40.1187,-89.3736,"$118,554 ",$659 ,"$61,049 ",7.7
17105,"Livingston County,  Illinois",40.8666,-88.5871,"$125,676 ",$698 ,"$61,049 ",7.3
17103,"Lee County,  Illinois",41.7519,-89.2867,"$137,739 ",$765 ,"$61,049 ",6.6
17101,"Lawrence County,  Illinois",38.709,-87.7143,"$90,064 ",$500 ,"$61,049 ",10.2
17095,"Knox County,  Illinois",40.9298,-90.2134,"$95,349 ",$530 ,"$61,049 ",9.6
17087,"Johnson County,  Illinois",37.4479,-88.8773,"$125,791 ",$699 ,"$61,049 ",7.3
17081,"Jefferson County,  Illinois",38.3005,-88.9236,"$111,087 ",$617 ,"$61,049 ",8.2
17079,"Jasper County,  Illinois",39.0124,-88.1545,"$114,304 ",$635 ,"$61,049 ",8.0
17077,"Jackson County,  Illinois",37.759,-89.4099,"$124,757 ",$693 ,"$61,049 ",7.3
17075,"Iroquois County,  Illinois",40.7483,-87.8255,"$118,095 ",$656 ,"$61,049 ",7.8
17073,"Henry County,  Illinois",41.3661,-90.1453,"$137,517 ",$764 ,"$61,049 ",6.7
17071,"Henderson County,  Illinois",40.8522,-90.9209,"$105,688 ",$587 ,"$61,049 ",8.7
17069,"Hardin County,  Illinois",37.5013,-88.2378,"$92,477 ",$514 ,"$61,049 ",9.9
17067,"Hancock County,  Illinois",40.4172,-91.1408,"$98,336 ",$546 ,"$61,049 ",9.3
17065,"Hamilton County,  Illinois",38.0852,-88.5391,"$107,411 ",$597 ,"$61,049 ",8.5
17061,"Greene County,  Illinois",39.322,-90.3808,"$93,051 ",$517 ,"$61,049 ",9.8
17059,"Gallatin County,  Illinois",37.7452,-88.2157,"$84,895 ",$472 ,"$61,049 ",10.8
17057,"Fulton County,  Illinois",40.4504,-90.1768,"$101,782 ",$565 ,"$61,049 ",9.0
17055,"Franklin County,  Illinois",37.9944,-88.9238,"$87,422 ",$486 ,"$61,049 ",10.5
17053,"Ford County,  Illinois",40.6977,-88.1805,"$115,903 ",$644 ,"$61,049 ",7.9
17051,"Fayette County,  Illinois",38.98,-89.0318,"$101,437 ",$564 ,"$61,049 ",9.0
17047,"Edwards County,  Illinois",38.4138,-88.0564,"$91,098 ",$506 ,"$61,049 ",10.1
17045,"Edgar County,  Illinois",39.6827,-87.7497,"$95,119 ",$528 ,"$61,049 ",9.6
17041,"Douglas County,  Illinois",39.7637,-88.2205,"$127,974 ",$711 ,"$61,049 ",7.2
17039,"De Witt County,  Illinois",40.1762,-88.9037,"$114,304 ",$635 ,"$61,049 ",8.0
17035,"Cumberland County,  Illinois",39.2765,-88.2406,"$121,541 ",$675 ,"$61,049 ",7.5
17033,"Crawford County,  Illinois",39.016,-87.7586,"$100,863 ",$560 ,"$61,049 ",9.1
17029,"Coles County,  Illinois",39.5297,-88.2167,"$115,452 ",$641 ,"$61,049 ",7.9
17025,"Clay County,  Illinois",38.7567,-88.4773,"$97,072 ",$539 ,"$61,049 ",9.4
17023,"Clark County,  Illinois",39.323,-87.8036,"$106,262 ",$590 ,"$61,049 ",8.6
17021,"Christian County,  Illinois",39.5865,-89.2797,"$104,424 ",$580 ,"$61,049 ",8.8
17017,"Cass County,  Illinois",39.9992,-90.2462,"$92,821 ",$516 ,"$61,049 ",9.9
17015,"Carroll County,  Illinois",42.0636,-89.9257,"$121,885 ",$677 ,"$61,049 ",7.5
17011,"Bureau County,  Illinois",41.3661,-89.5108,"$128,319 ",$713 ,"$61,049 ",7.1
17009,"Brown County,  Illinois",39.973,-90.7126,"$110,513 ",$614 ,"$61,049 ",8.3
17005,"Bond County,  Illinois",38.8833,-89.4467,"$140,892 ",$783 ,"$61,049 ",6.5
17003,"Alexander County,  Illinois",37.1528,-89.3477,"$64,332 ",$357 ,"$61,049 ",14.2
17001,"Adams County,  Illinois",39.9788,-91.1866,"$141,300 ",$785 ,"$61,049 ",6.5
13321,"Worth County,  Georgia",31.5845,-83.8333,"$120,955 ",$672 ,"$51,700 ",6.4
13319,"Wilkinson County,  Georgia",32.7966,-83.1537,"$90,629 ",$503 ,"$51,700 ",8.6
13317,"Wilkes County,  Georgia",33.7943,-82.7783,"$111,780 ",$621 ,"$51,700 ",6.9
13315,"Wilcox County,  Georgia",31.989,-83.45,"$79,220 ",$440 ,"$51,700 ",9.8
13309,"Wheeler County,  Georgia",32.1146,-82.7647,"$75,374 ",$419 ,"$51,700 ",10.3
13307,"Webster County,  Georgia",32.0757,-84.538,"$84,219 ",$468 ,"$51,700 ",9.2
13303,"Washington County,  Georgia",32.9975,-82.7988,"$108,703 ",$604 ,"$51,700 ",7.1
13301,"Warren County,  Georgia",33.4325,-82.7019,"$84,860 ",$471 ,"$51,700 ",9.1
13299,"Ware County,  Georgia",31.0216,-82.3674,"$106,524 ",$592 ,"$51,700 ",7.3
13293,"Upson County,  Georgia",32.847,-84.2938,"$119,599 ",$664 ,"$51,700 ",6.5
13289,"Twiggs County,  Georgia",32.6753,-83.4428,"$79,177 ",$440 ,"$51,700 ",9.8
13287,"Turner County,  Georgia",31.7095,-83.6251,"$102,166 ",$568 ,"$51,700 ",7.6
